,datetime,long_close,short_close,long_funding,short_funding,long_pnl,short_pnl,total_pnl
17,2023-05-01 17:00:18,328.84,330.33,4.9728899390891695e-08,-0.00015052625,-0.0696861488773905,0.043875745088518436,-0.02581040378887206
18,2023-05-01 18:00:14,328.41,330.33,-1.2525821047380196e-05,-0.00015052625,-0.07282061193870515,0.04350904838319902,-0.029311563555506126
19,2023-05-01 19:00:10,327.159362,330.33,-1.2537695968398874e-05,-0.00015052625,-0.08199494021311032,0.04314235167787972,-0.0388525885352306
20,2023-05-01 20:00:12,325.69,330.33,1.2298456200105564e-05,-0.00015052625,-0.09283871453413806,0.042775654972560306,-0.05006305956157775
21,2023-05-01 21:00:18,329.09352,330.33,-5.963989910900118e-06,-0.00015052625,-0.0677748480092476,0.042408958267241004,-0.025365889742006598
22,2023-05-01 22:00:16,327.51,330.33,-1.011240174187549e-06,-0.00015052625,-0.07942689159888533,0.04204226156192159,-0.03738463003696374
23,2023-05-01 23:00:11,327.51,330.33,-3.213432714646645e-05,-0.00015052625,-0.0793494341542727,0.04167556485660229,-0.037673869297670415
24,2023-05-02 00:00:19,327.51,326.02,-1.4324607926003336e-08,-0.00018743375,-0.0793493996258533,0.07301004739870776,-0.006339352227145545
25,2023-05-02 01:00:13,327.51,326.02,-2.617065922383582e-07,-0.00018743375,-0.0793487688012594,0.0725593980107807,-0.006789370790478699
26,2023-05-02 02:00:09,327.51,326.02,-5.864408876576642e-08,-0.00018743375,-0.07934862744397386,0.07210874862285355,-0.007239878821120316
27,2023-05-02 03:00:12,324.44,326.02,2.268646068110873e-08,-0.00018743375,-0.10194344329068084,0.0716580992349265,-0.030285344055754337
28,2023-05-02 04:00:11,324.44,326.02,-1.736996599278873e-08,-0.00018743375,-0.10194340181411887,0.07120744984699934,-0.030735951967119535
29,2023-05-02 05:00:11,323.753635,326.02,-4.360347177260746e-06,-0.00018743375,-0.10698456046677213,0.07075680045907229,-0.03622776000769984
30,2023-05-02 06:00:12,323.753635,326.02,1.2950189606867307e-05,-0.00018743375,-0.10701541792641545,0.07030615107114513,-0.03670926685527032
31,2023-05-02 07:00:14,323.753635,326.02,1.0410658270919589e-08,-0.00018743375,-0.10701544273272928,0.06985550168321808,-0.0371599410495112
32,2023-05-02 08:00:09,323.753635,323.07,-9.21793360445382e-08,-0.0001575075,-0.10701522308960215,0.09123571574870215,-0.0157795073409
33,2023-05-02 09:00:10,323.753635,323.07,1.1968838691411254e-08,-0.0001575075,-0.10701525160871794,0.09086044508249347,-0.016154806526224474
34,2023-05-02 10:00:13,323.753635,323.07,-5.788521274635595e-09,-0.0001575075,-0.10701523781594213,0.09048517441628479,-0.016530063399657347
35,2023-05-02 11:00:12,323.753635,323.07,-1.2835112880081747e-09,-0.0001575075,-0.10701523475761643,0.0901099037500761,-0.016905331007540325
36,2023-05-02 12:00:11,323.753635,323.07,-2.772080681408232e-08,-0.0001575075,-0.1070151687050177,0.08973463308386742,-0.017280535621150284
37,2023-05-02 13:00:15,326.96,323.07,-1.539841245693626e-09,-0.0001575075,-0.0834167763940849,0.08935936241765874,0.005942586023573837
38,2023-05-02 14:00:26,326.96,323.07,2.0179476591825664e-08,-0.0001575075,-0.08341682495355196,0.08898409175145006,0.005567266797898096
39,2023-05-02 15:00:18,324.6,323.07,6.18610165506114e-05,-0.0001575075,-0.10093387456610853,0.08860882108524137,-0.012325053480867154
40,2023-05-02 16:00:10,323.8937,323.63,1.2161122080188727e-05,-0.000148855,-0.10616113154415985,0.08412369601904102,-0.02203743552511883
41,2023-05-02 17:00:11,323.8937,323.63,2.347063756961793e-05,-0.000148855,-0.10621708111727007,0.08376842568156873,-0.022448655435701348
42,2023-05-02 18:00:13,323.8937,323.63,-1.869332634728009e-08,-0.000148855,-0.10621703655590586,0.08341315534409655,-0.022803881211809318
43,2023-05-02 19:00:12,324.7,323.63,1.2405739329107073e-08,-0.000148855,-0.100282813323395,0.08305788500662437,-0.017224928316770638
44,2023-05-02 20:00:15,324.7,323.63,3.964702283211853e-09,-0.000148855,-0.10028282279802503,0.08270261466915219,-0.017580208128872843
45,2023-05-02 21:00:16,321.535284,323.63,2.625874920617921e-05,-0.000148855,-0.12363682082640859,0.08234734433168,-0.04128947649472858
46,2023-05-02 22:00:21,321.0,323.63,-1.3068914153363665e-05,-0.000148855,-0.12754555914541998,0.08199207399420771,-0.04555348515121227
47,2023-05-02 23:00:28,321.0,323.63,1.6780861264133446e-08,-0.000148855,-0.12754559879044247,0.08163680365673553,-0.04590879513370694
48,2023-05-03 00:00:25,322.32,324.0,-1.00072984819539e-05,-0.00018315375,-0.11780684765033428,0.07847051914795256,-0.03933632850238172
49,2023-05-03 01:00:48,322.32,324.0,-1.1424951324363734e-06,-0.00018315375,-0.11780413739004286,0.07803288865636493,-0.03977124873367793
50,2023-05-03 02:00:15,322.32,324.0,-5.637084776620062e-07,-0.00018315375,-0.11780280014434308,0.07759525816477741,-0.040207541979565664
51,2023-05-03 03:00:28,322.32,324.0,-1.8495149155471265e-08,-0.00018315375,-0.11780275626961051,0.07715762767318979,-0.04064512859642072
52,2023-05-03 04:00:49,322.32,324.0,-3.2080260583919733e-09,-0.00018315375,-0.11780274865943752,0.07671999718160216,-0.041082751477835355
53,2023-05-03 05:00:16,322.32,324.0,-4.997664350249111e-07,-0.00018315375,-0.11780156309891704,0.07628236669001454,-0.0415191964089025
54,2023-05-03 06:00:30,322.32,324.0,2.5527742287855554e-08,-0.00018315375,-0.11780162365657221,0.07584473619842691,-0.0419568874581453
55,2023-05-03 07:00:32,322.32,324.0,-2.060431076026624e-09,-0.00018315375,-0.1178016187687575,0.07540710570683928,-0.042394513061918215
56,2023-05-03 08:00:13,322.52,323.32,-2.650731303212369e-07,0.0,-0.1163290181197213,0.08042192930600922,-0.035907088813712074
57,2023-05-03 09:00:30,322.52,323.32,-6.055484530584375e-09,0.0,-0.11632900374581068,0.08042192930600922,-0.035907074439801456
58,2023-05-03 10:00:35,322.52,323.32,-1.273099681585036e-05,0.0,-0.11629878416400752,0.08042192930600922,-0.0358768548579983
59,2023-05-03 11:03:18,322.52,323.32,-9.015225352206163e-09,0.0,-0.1162987627645567,0.08042192930600922,-0.035876833458547475
60,2023-05-03 12:00:13,322.52,323.32,-5.290658627945705e-06,0.0,-0.1162862043220787,0.08042192930600922,-0.03586427501606948
61,2023-05-03 13:00:18,322.52,323.32,2.716324623913913e-08,0.0,-0.11628626879950754,0.08042192930600922,-0.03586433949349832
62,2023-05-03 14:00:30,322.52,323.32,-9.045265692116838e-09,0.0,-0.11628624732874998,0.08042192930600922,-0.03586431802274076
63,2023-05-03 15:00:20,322.52,323.32,-2.626068788274545e-07,0.0,-0.11628562397849929,0.08042192930600922,-0.035863694672490065
64,2023-05-03 16:00:30,324.990088,323.19,-1.0720996335611198e-08,0.0,-0.09810610332639602,0.08138064558232105,-0.016725457744074967
65,2023-05-03 17:00:15,324.990088,323.19,-3.4686384034414777e-07,0.0,-0.09810527366948929,0.08138064558232105,-0.016724628087168236
66,2023-05-03 18:00:27,323.833359,323.19,3.240378627272063e-05,0.0,-0.10669586407959009,0.08138064558232105,-0.025315218497269032
67,2023-05-03 19:00:28,323.833359,323.19,-2.4535438975106557e-08,0.0,-0.10669580560262748,0.08138064558232105,-0.025315160020306426
68,2023-05-03 20:00:15,327.1,323.19,2.867703240771969e-05,0.0,-0.08272283159759897,0.08138064558232105,-0.001342186015277913
69,2023-05-03 21:00:13,327.1,323.19,3.0352862131669805e-08,0.0,-0.08272290466936144,0.08138064558232105,-0.0013422590870403872
70,2023-05-03 22:00:15,327.25,323.19,2.312720570269106e-06,0.0,-0.08162449630407825,0.08138064558232105,-0.00024385072175719946
71,2023-05-03 23:00:10,326.71,323.19,-2.1201974078550777e-06,0.0,-0.08559372110735464,0.08138064558232105,-0.004213075525033583
72,2023-05-04 00:00:18,326.71,325.32,1.3156757692634984e-05,0.0,-0.08562535704372698,0.06567244813198014,-0.019952908911746836
73,2023-05-04 01:00:11,326.71,325.32,2.1185102428419738e-07,0.0,-0.08562586644776715,0.06567244813198014,-0.019953418315787008
74,2023-05-04 02:00:11,326.71,325.32,-3.380042059344122e-08,0.0,-0.08562578517333919,0.06567244813198014,-0.019953337041359043
75,2023-05-04 03:00:16,326.71,325.32,1.4559918984809862e-08,0.0,-0.08562582018323156,0.06567244813198014,-0.019953372051251417
76,2023-05-04 04:00:26,326.71,325.32,-4.338762658489431e-09,0.0,-0.08562580975050776,0.06567244813198014,-0.01995336161852762
77,2023-05-04 05:00:10,326.71,325.32,1.0688668531853e-07,0.0,-0.08562606676370621,0.06567244813198014,-0.019953618631726067
78,2023-05-04 06:00:14,326.71,325.32,-7.265970279146676e-09,0.0,-0.08562604929239764,0.06567244813198014,-0.0199536011604175
79,2023-05-04 07:00:12,326.71,325.32,4.73227137934852e-08,0.0,-0.08562616308170634,0.06567244813198014,-0.019953714949726198
80,2023-05-04 08:00:21,326.6,325.95,2.5053578332089718e-08,0.0,-0.0864358075982809,0.06102636156216101,-0.025409446036119887
81,2023-05-04 09:00:11,326.6,325.95,8.162977711520526e-08,0.0,-0.08643600381417355,0.06102636156216101,-0.025409642252012532
82,2023-05-04 10:00:16,326.6,325.95,6.117790594018553e-06,0.0,-0.08645070932709836,0.06102636156216101,-0.02542434776493735
83,2023-05-04 11:00:11,326.6,325.95,-4.7659932924432544e-08,0.0,-0.08645059476551786,0.06102636156216101,-0.02542423320335685
84,2023-05-04 12:00:12,326.6,325.95,2.2726371832341465e-08,0.0,-0.08645064939356528,0.06102636156216101,-0.02542428783140427
85,2023-05-04 13:00:18,326.6,325.95,4.340994964629782e-09,0.0,-0.08645065982814237,0.06102636156216101,-0.02542429826598136
86,2023-05-04 14:00:25,326.6,325.95,3.035331290027202e-08,0.0,-0.08645073278929205,0.06102636156216101,-0.025424371227131037
87,2023-05-04 15:00:13,326.6,325.95,6.136302618837355e-07,0.0,-0.08645220779037432,0.06102636156216101,-0.02542584622821331
88,2023-05-04 16:00:18,326.6,324.55,-1.6934748664498007e-08,-3.04375e-06,-0.08645216708382158,0.07134371325340616,-0.015108453830415425
89,2023-05-04 17:00:43,326.6,324.55,-3.8486827504576165e-10,-3.04375e-06,-0.08645216615870244,0.07133642812283114,-0.015115738035871296
90,2023-05-04 18:00:18,324.292266,324.55,7.725270616692448e-07,-3.04375e-06,-0.10343860273277439,0.07132914299225601,-0.032109459740518376
91,2023-05-04 19:00:12,324.292266,324.55,1.223196825984019e-07,-3.04375e-06,-0.10343889467863787,0.07132185786168099,-0.03211703681695688
92,2023-05-04 20:00:25,324.292266,324.55,8.23758141172025e-06,-3.04375e-06,-0.10345855568304207,0.07131457273110586,-0.03214398295193621
93,2023-05-04 21:00:29,324.292266,324.55,6.423864966127235e-09,-3.04375e-06,-0.1034585710151682,0.07130728760053084,-0.032151283414637355
94,2023-05-04 22:00:18,324.292266,324.55,4.110568137484495e-07,-3.04375e-06,-0.10345955210287122,0.07130000246995571,-0.03215954963291551
95,2023-05-04 23:00:18,324.292266,324.55,8.629744948614663e-09,-3.04375e-06,-0.10345957269986988,0.0712927173393807,-0.03216685536048919
96,2023-05-05 00:00:20,324.292266,324.48,-2.1344873243380746e-08,0.0,-0.10345952175510514,0.07180894918047165,-0.031650572574633495
97,2023-05-05 01:00:14,326.63,324.48,5.9024712676801925e-09,0.0,-0.08625414747851295,0.07180894918047165,-0.014445198298041306
98,2023-05-05 02:00:15,326.63,324.48,-3.0467124372018826e-08,0.0,-0.08625407423706433,0.07180894918047165,-0.014445125056592678
99,2023-05-05 03:00:14,326.63,324.48,5.423528357630024e-07,0.0,-0.08625537802625322,0.07180894918047165,-0.014446428845781567
100,2023-05-05 04:00:21,326.63,324.48,6.3996334063862405e-09,0.0,-0.08625539341065303,0.07180894918047165,-0.014446444230181377
101,2023-05-05 05:00:14,326.63,324.48,-4.3441987850141165e-09,0.0,-0.08625538296741564,0.07180894918047165,-0.01444643378694399
102,2023-05-05 06:00:15,326.63,324.48,2.7033429106069908e-08,0.0,-0.08625544795443196,0.07180894918047165,-0.014446498773960315
103,2023-05-05 07:00:22,326.63,324.48,-4.097721125405016e-09,0.0,-0.08625543810371461,0.07180894918047165,-0.014446488923242962
104,2023-05-05 08:00:12,326.63,324.16,3.1745875613060906e-07,-5.7525e-06,-0.08625620125874373,0.0741551142653516,-0.01210108699339213
105,2023-05-05 09:00:13,326.63,324.16,6.674369184522522e-09,-5.7525e-06,-0.08625621730359462,0.07414136236238689,-0.012114854941207731
106,2023-05-05 10:00:16,326.63,324.16,-1.5896881808170052e-08,-5.7525e-06,-0.08625617908828298,0.07412761045942218,-0.012128568628860803
107,2023-05-05 11:00:17,326.63,324.16,-8.072110137137648e-09,-5.7525e-06,-0.0862561596833325,0.07411385855645747,-0.012142301126875032
108,2023-05-05 12:00:19,326.63,324.16,-1.3437956501780176e-08,-5.7525e-06,-0.08625612737915478,0.07410010665349276,-0.01215602072566202
109,2023-05-05 13:00:29,326.63,324.16,3.143984156635952e-08,-5.7525e-06,-0.08625620295896708,0.07408635475052805,-0.012169848208439027
110,2023-05-05 14:00:28,326.63,324.16,1.9189470361192163e-09,-5.7525e-06,-0.08625620757202013,0.07407260284756323,-0.012183604724456898
111,2023-05-05 15:00:21,326.63,324.16,-1.1175884154201921e-07,-5.7525e-06,-0.08625593890933458,0.07405885094459852,-0.012197087964736064
112,2023-05-05 16:00:18,328.328633,327.68,-1.5535395165224874e-08,0.0,-0.07375420501417035,0.048099764078307516,-0.025654440935862832
113,2023-05-05 17:00:37,328.328633,327.68,-1.6529437189541058e-08,0.0,-0.07375416507158106,0.048099764078307516,-0.02565440099327354
114,2023-05-05 18:00:40,328.328633,327.68,1.5229622599926432e-05,0.0,-0.07379096672145763,0.048099764078307516,-0.025691202643150113
115,2023-05-05 19:00:15,326.400958,327.68,6.895744603396728e-07,0.0,-0.08798003603441579,0.048099764078307516,-0.03988027195610827
116,2023-05-05 20:00:14,326.400958,327.68,0.0,0.0,-0.08798003603441579,0.048099764078307516,-0.03988027195610827
117,2023-05-05 21:00:22,326.400958,327.68,1.18419968774522e-05,0.0,-0.08800848364251257,0.048099764078307516,-0.03990871956420505
118,2023-05-05 22:00:19,326.400958,327.68,1.3219448069686146e-07,0.0,-0.08800880120861382,0.048099764078307516,-0.0399090371303063
119,2023-05-05 23:00:12,326.400958,327.68,9.5499549940417e-09,0.0,-0.08800882415013117,0.048099764078307516,-0.039909060071823654
120,2023-05-06 00:00:21,326.400958,327.71,1.13428046180155e-08,-1.094125e-05,-0.08800885139854747,0.04785207930768587,-0.0401567720908616
121,2023-05-06 01:00:28,326.400958,327.71,-2.2388365216318363e-08,-1.094125e-05,-0.08800879761577363,0.04782563675467433,-0.0401831608610993
122,2023-05-06 02:00:10,326.400958,327.71,2.7203946692344253e-07,-1.094125e-05,-0.0880094511265136,0.04779919420166279,-0.04021025692485081
123,2023-05-06 03:00:13,324.88235,327.71,2.5656021639676372e-08,-1.094125e-05,-0.09918625053033325,0.04777275164865136,-0.051413498881681896
124,2023-05-06 04:00:14,324.88235,327.71,2.6224067533596692e-08,-1.094125e-05,-0.09918631323437888,0.047746309095639816,-0.05144000413873906
125,2023-05-06 05:00:18,325.83,327.71,2.030300140589198e-05,-1.094125e-05,-0.09226043239862847,0.047719866542628275,-0.04454056585600019
126,2023-05-06 06:00:14,325.83,327.71,1.3789851480342669e-06,-1.094125e-05,-0.09226373929089532,0.047693423989616845,-0.044570315301278474
127,2023-05-06 07:00:20,325.83,327.71,4.480738632246235e-09,-1.094125e-05,-0.09226375003598564,0.047666981436605305,-0.04459676859938033
128,2023-05-06 08:00:31,325.83,324.61,1.1525776375374583e-09,-8.67875e-06,-0.09226375279993859,0.07050790107051907,-0.021755851729419518
129,2023-05-06 09:00:23,325.83,324.61,2.007493738765477e-07,-8.67875e-06,-0.09226423420943963,0.07048712488468811,-0.02177710932475152
130,2023-05-06 10:00:17,325.83,324.61,6.825621301978857e-08,-8.67875e-06,-0.09226439789208934,0.07046634869885715,-0.021798049193232194
131,2023-05-06 11:00:13,325.83,324.61,-1.2794108962369899e-09,-8.67875e-06,-0.09226439482398235,0.07044557251302619,-0.021818822310956165
132,2023-05-06 12:00:12,325.83,324.61,2.8144778485752787e-09,-8.67875e-06,-0.09226440157327553,0.07042479632719523,-0.021839605246080307
133,2023-05-06 13:00:30,322.748943,324.61,3.9566105867602635e-08,-8.67875e-06,-0.11494063517462039,0.07040402014136427,-0.04453661503325612
134,2023-05-06 14:00:30,322.748943,324.61,4.1254507587923987e-08,-8.67875e-06,-0.11494073317000592,0.0703832439555333,-0.04455748921447261
135,2023-05-06 15:00:25,322.748943,324.61,2.79067814212075e-05,-8.67875e-06,-0.11500702255178968,0.07036246776970234,-0.04464455478208734
136,2023-05-06 16:00:14,321.650226,321.68,3.716733621168405e-07,-3.4755e-05,-0.12309430266275445,0.09188800817543918,-0.031206294487315267
137,2023-05-06 17:00:19,321.650226,321.68,-2.992127254659204e-08,-3.4755e-05,-0.12309423183013374,0.09180555866122331,-0.03128867316891043
138,2023-05-06 18:00:35,321.650226,321.68,-1.6947402303546723e-05,-3.4755e-05,-0.12305411224908092,0.09172310914700754,-0.031331003102073374
139,2023-05-06 19:00:40,321.650226,321.68,-3.9046218258555994e-08,-3.4755e-05,-0.1230540198149786,0.09164065963279167,-0.031413360182186933
140,2023-05-06 20:00:30,321.650226,321.68,-3.583032055733882e-07,-3.4755e-05,-0.12305317160389351,0.09155821011857579,-0.03149496148531772
141,2023-05-06 21:00:16,321.650226,321.68,-6.938077902333308e-08,-3.4755e-05,-0.12305300735879343,0.09147576060436002,-0.03157724675443341
142,2023-05-06 22:00:12,321.650226,321.68,-1.1097315262724912e-08,-3.4755e-05,-0.1230529810881219,0.09139331109014415,-0.03165966999797776
143,2023-05-06 23:00:29,321.650226,321.68,-2.709455217456865e-09,-3.4755e-05,-0.12305297467402926,0.09131086157592838,-0.03174211309810088
144,2023-05-07 00:00:13,321.650226,322.66,-1.7529396920477368e-07,-9.68875e-06,-0.1230525597006617,0.08406056109257054,-0.03899199860809116
145,2023-05-07 01:00:15,321.650226,322.66,-5.035831381300471e-09,-9.68875e-06,-0.12305254777933938,0.08403750638448704,-0.039015041394852346
146,2023-05-07 02:00:16,321.650226,322.66,-1.3669043472715089e-08,-9.68875e-06,-0.12305251542061629,0.08401445167640353,-0.03903806374421276
147,2023-05-07 03:00:18,321.650226,322.66,2.966110007286104e-09,-9.68875e-06,-0.12305252244228776,0.08399139696832003,-0.03906112547396773
148,2023-05-07 04:00:17,321.650226,322.66,-1.5608898098678916e-08,-9.68875e-06,-0.12305248549134734,0.08396834226023653,-0.03908414323111081
149,2023-05-07 05:00:16,321.650226,322.66,-3.8638928116073216e-08,-9.68875e-06,-0.12305239402142293,0.08394528755215303,-0.0391071064692699
150,2023-05-07 06:00:10,321.650226,322.66,-1.7829360286797997e-07,-9.68875e-06,-0.12305197194702333,0.08392223284406952,-0.03912973910295381
151,2023-05-07 07:00:13,321.650226,322.66,-1.0544511537911948e-08,-9.68875e-06,-0.12305194698500393,0.08389917813598602,-0.039152768849017916
152,2023-05-07 08:00:16,321.650226,323.47,-1.4643842693289136e-08,-6.17e-06,-0.12305191231863893,0.07791091968023078,-0.04514099263840815
153,2023-05-07 09:00:17,324.821852,323.47,7.839069293864873e-09,-6.17e-06,-0.09970921653363657,0.07789620109995732,-0.02181301543367925
154,2023-05-07 10:00:15,324.821852,323.47,-4.242436112830609e-08,-6.17e-06,-0.09970911511215774,0.07788148251968385,-0.02182763259247389
155,2023-05-07 11:00:23,324.821852,323.47,1.5523994671427594e-06,-6.17e-06,-0.09971282634422901,0.07786676393941028,-0.021846062404818734
156,2023-05-07 12:00:18,324.821852,323.47,8.246129388111852e-08,-6.17e-06,-0.09971302347969896,0.07785204535913681,-0.021860978120562147
157,2023-05-07 13:00:15,324.356771,323.47,-1.5545682777474023e-08,-6.17e-06,-0.10313591612596829,0.07783732677886335,-0.02529858934710494
158,2023-05-07 14:00:13,324.356771,323.47,1.0259642213556072e-09,-6.17e-06,-0.10313591857517013,0.07782260819858977,-0.025313310376580356
159,2023-05-07 15:00:13,323.755663,323.47,4.4567751139282283e-07,-6.17e-06,-0.1075610495892464,0.0778078896183163,-0.029753159970930088
160,2023-05-07 16:00:27,323.755663,323.79,9.74497468953668e-09,-1.341625e-05,-0.10756107280952781,0.0754159364064162,-0.03214513640311162
161,2023-05-07 17:00:30,323.755663,323.79,1.2305082278504127e-05,-1.341625e-05,-0.107590393303653,0.07538390018236074,-0.03220649312129226
162,2023-05-07 18:01:03,323.755663,323.79,2.9860879164894084e-08,-1.341625e-05,-0.10759046445602016,0.07535186395830529,-0.032238600497714875
163,2023-05-07 19:00:19,323.755663,323.79,4.113144804386711e-07,-1.341625e-05,-0.1075914445342947,0.07531982773424983,-0.03227161680004487
164,2023-05-07 20:00:18,323.755663,323.79,-1.0278830025414451e-09,-1.341625e-05,-0.10759144208505972,0.07528779151019438,-0.03230365057486534
165,2023-05-07 21:00:15,323.755663,323.79,-1.6826967009550394e-08,-1.341625e-05,-0.10759140198983924,0.07525575528613893,-0.032335646703700316
166,2023-05-07 22:00:19,323.755663,323.79,3.68544835604044e-08,-1.341625e-05,-0.10759148980653516,0.07522371906208347,-0.032367770744451685
167,2023-05-07 23:00:15,321.31,323.79,7.623576385342293e-08,-1.341625e-05,-0.12559140058462614,0.07519168283802802,-0.05039971774659813
168,2023-05-08 00:00:25,321.31,321.73,3.20786753775208e-08,-1.277625e-05,-0.12559147644414054,0.09035333455461614,-0.0352381418895244
169,2023-05-08 01:00:12,321.247616,321.73,1.0139751149319256e-06,-1.277625e-05,-0.12605301115561585,0.0903230206619543,-0.035729990493661545
170,2023-05-08 02:00:22,321.247616,321.73,5.097637963068659e-05,-1.277625e-05,-0.12617353647505236,0.09029270676929235,-0.03588082970576001
171,2023-05-08 03:00:27,321.247616,321.73,5.240664352257384e-08,-1.277625e-05,-0.126173660381997,0.09026239287663052,-0.035911267505366495
172,2023-05-08 04:00:12,321.247616,321.73,1.283528733559647e-07,-1.277625e-05,-0.12617396385139157,0.09023207898396868,-0.03594188486742289
173,2023-05-08 05:00:16,321.247616,321.73,3.7767197968683716e-08,-1.277625e-05,-0.12617405314575952,0.09020176509130684,-0.035972288054452684
174,2023-05-08 06:00:14,321.247616,321.73,-3.4672688206050726e-08,-1.277625e-05,-0.12617397116785423,0.090171451198645,-0.036002519969209223
175,2023-05-08 07:00:17,314.8707,321.73,2.0710213531078888e-08,-1.277625e-05,-0.17310721044616384,0.09014113730598317,-0.08296607314018067
176,2023-05-08 08:00:14,314.8707,314.67,1.4438842117595598e-07,-4.489625e-05,-0.17310754505238135,0.1421026191806306,-0.031004925871750744
177,2023-05-08 09:00:35,315.436727,314.67,-3.9900935981361306e-05,-4.489625e-05,-0.16884903436093524,0.14199843251095556,-0.02685060184997967
178,2023-05-08 10:00:19,317.21,314.67,-4.152326238503254e-05,-4.489625e-05,-0.15570105721147365,0.1418942458412804,-0.01380681137019324
179,2023-05-08 11:00:11,317.21,314.67,-5.572347711213517e-07,-4.489625e-05,-0.1556997562798597,0.14179005917160536,-0.013909697108254349
180,2023-05-08 12:00:16,317.934108,314.67,7.1159841211285335e-06,-4.489625e-05,-0.15038707583016853,0.14168587250193032,-0.008701203328238205
181,2023-05-08 13:00:15,315.954,314.67,1.0986842796519446e-05,-4.489625e-05,-0.16498593654087085,0.14158168583225517,-0.02340425070861568
182,2023-05-08 14:00:11,315.954,314.67,-2.4990449424315198e-08,-4.489625e-05,-0.1649858784286713,0.14147749916258012,-0.023508379266091173
183,2023-05-08 15:00:23,316.316616,314.67,-3.570944039409626e-07,-4.489625e-05,-0.16231624510993203,0.14137331249290508,-0.020942932617026955
184,2023-05-08 16:00:16,316.316616,316.25,-1.980178200259706e-05,-3.19775e-05,-0.16227014566775405,0.1296466424665701,-0.032623503201183957
185,2023-05-08 17:00:21,314.1009,316.25,3.115535427321239e-08,-3.19775e-05,-0.17857757109794087,0.12957206256771803,-0.04900550853022284
186,2023-05-08 18:00:15,314.1009,316.25,6.777584219405149e-07,-3.19775e-05,-0.17857913789768898,0.12949748266886596,-0.04908165522882302
187,2023-05-08 19:00:37,313.2,316.25,3.306318673961565e-06,-3.19775e-05,-0.18521725468933026,0.12942290277001378,-0.055794351919316476
188,2023-05-08 20:03:03,313.2,316.25,-1.042770964335255e-05,-3.19775e-05,-0.18519321769989355,0.12934832287116171,-0.05584489482873184
189,2023-05-08 21:00:23,313.2,316.25,-3.0637833058037764e-06,-3.19775e-05,-0.18518615535068395,0.12927374297230965,-0.0559124123783743
190,2023-05-08 22:00:15,313.18,316.25,-1.5789360345846697e-07,-3.19775e-05,-0.18533298855669433,0.12919916307345758,-0.056133825483236754
191,2023-05-08 23:00:35,313.18,316.25,-1.1546222424835976e-05,-3.19775e-05,-0.18530637497487062,0.1291245831746054,-0.056181791800265224
192,2023-05-09 00:00:21,313.18,313.83,-2.264485101194343e-05,-2.801125e-05,-0.18525417949715361,0.14690662574253788,-0.03834755375461574
